URI,Label,Comment,Superclasses,EquivalentClasses
http://energy.linkeddata.es/em-kpi/ontology#BuildingType,BuildingType,Building type describes the functinonal type of a building,"[""http://energy.linkeddata.es/em-kpi/ontology#EntityType""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Burner,Burner,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Energy_conversion_device""]",
https://saref.etsi.org/saref4bldg/Burner,Burner,"A burner is a device that converts fuel into heat through combustion. It includes gas, oil, and wood burners.","[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/energySource"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://w3id.org/seas/OfficeBuilding,Business Building,"Places where services are provided. Examples: banks, insurance agencies.","[""https://w3id.org/seas/NonResidentialBuilding""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/CO2_level,CO2 level,A property related to measurements of CO2 level in the air. Measured in ppm.,"[""https://w3id.org/saref#Property""]",
http://energy.linkeddata.es/em-kpi/ontology#CO2Concentration,CO2Concentration,,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#IndoorAirQuality""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/CT-VT,CT-VT,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Convertor"", {""onProperty"": ""https://w3id.org/saref#hasFunction"", ""someValuesFrom"": ""https://w3id.org/saref#MeteringFunction""}, {""onProperty"": ""https://w3id.org/saref#hasState"", ""someValuesFrom"": ""https://w3id.org/saref#OnOffState""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/current_level"", ""http://www.w3.org/2002/07/owl#hasValue"": ""String""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/location"", ""http://www.w3.org/2002/07/owl#hasValue"": ""geolocation""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/voltage_level"", ""http://www.w3.org/2002/07/owl#hasValue"": ""String""}]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Capacity,Capacity,,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EquipmentParameter""]",
http://www.owl-ontologies.com/EPC4EU#Certificate,Certificate,,[],
http://www.owl-ontologies.com/EPC4EU#Certifier,Certifier,,[],
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Channel,Channel,,"[{""onProperty"": ""https://w3id.org/saref#hasState"", ""someValuesFrom"": ""https://w3id.org/saref#OnOffState""}]",
https://w3id.org/sbeo#ChemicalSpill,Chemical Spill,A hazardous event that happens due to the spillage or leakge of any toxic chemical in the building.,"[""https://w3id.org/sbeo#Incident""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Chiller,Chiller,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Energy_conversion_device""]",
https://saref.etsi.org/saref4bldg/Chiller,Chiller,"A chiller is a device used to remove heat from a liquid via a vapor-compression or absorption refrigeration cycle to cool a fluid, typically water or a mixture of water and glycol. The chilled fluid is then used to cool and dehumidify air in a building.","[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalCondensingTemperature"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalEfficiency"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalEvaporatingTemmperature"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalHeatRejectionRate"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalPowerConsumption"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}]",
https://w3id.org/sbeo#CinemaBuilding,Cinema Building,A building in which movies are shown.,"[""https://w3id.org/seas/AssemblyBuilding""]",
https://w3id.org/sbeo#Classroom,Classroom,"A room, typically in a school, in which a class of students is taught (Oxford Dictionary of English).","[""https://w3id.org/seas/Room""]",
https://w3id.org/saref#CloseCommand,Close command,A type of command,"[""https://w3id.org/saref#Command"", {""onProperty"": ""https://w3id.org/saref#actsUpon"", ""allValuesFrom"": ""https://w3id.org/saref#OpenCloseState""}]",
https://w3id.org/saref#CloseState,Close state,The state of a device that is CLOSE,"[""https://w3id.org/saref#OpenCloseState""]",
https://w3id.org/saref#Coal,Coal,A type of commodity,"[""https://w3id.org/saref#Commodity""]",
https://saref.etsi.org/saref4bldg/Coil,Coil,"A coil is a device used to provide heat transfer between non-mixing media. A common example is a cooling coil, which utilizes a finned coil in which circulates chilled water, antifreeze, or refrigerant that is used to remove heat from air moving across the surface of the coil. A coil may be used either for heating or cooling purposes by placing a series of tubes (the coil) carrying a heating or cooling fluid into an airstream. The coil may be constructed from tubes bundled in a serpentine form or from finned tubes that give a extended heat transfer surface.

Coils may also be used for non-airflow cases such as embedded in a floor slab.","[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/airFlowRateMax"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/airFlowRateMin"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalLatentCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalSensibleCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalUa"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/operationTemperatureMax"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/operationTemperatureMin"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/placementType"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Coil,Coil,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Energy_conversion_device""]",
https://w3id.org/sbeo#ColourBlindPerson,Colour Blind Person,A person having the decreased ability to see color or differences in color.,"[""https://w3id.org/sbeo#VisuallyImpairedPerson""]",
https://w3id.org/saref#Command,Command,"A directive that a device must support to perform a certain function. A command may act upon a state, but does not necessarily act upon a state. For example, the ON command acts upon the ON/OFF state, but the GET command does not act upon any state, it simply gives a directive to retrieve a certain value. We propose here a list of commands that are relevant for the purpose of SAREF, but this list can be extended.","[{""onProperty"": ""https://w3id.org/saref#hasCommand"", ""someValuesFrom"": ""https://w3id.org/saref#OffCommand""}, {""onProperty"": ""https://w3id.org/saref#hasCommand"", ""someValuesFrom"": ""https://w3id.org/saref#OnCommand""}, {""onProperty"": ""https://w3id.org/saref#actsUpon"", ""allValuesFrom"": ""https://w3id.org/saref#State""}, {""onProperty"": ""https://w3id.org/saref#hasDescription"", ""http://www.w3.org/2002/07/owl#maxCardinality"": ""1""}]",
https://w3id.org/saref#Commodity,Commodity,"A marketable item for which there is demand, but which is supplied without qualitative differentiation across a market. SAREF refers to energy commodities such as electricity, gas, coal and oil. ",[],
https://w3id.org/respond#CommonArea,Common Area,"Amenities such as corridors, hallways, lobby, pool, toilets provided for the comfort and use of all occupants, owners, tenants, or users of a building or building complex.","[""https://w3id.org/bot#Space""]",
https://saref.etsi.org/saref4bldg/CommunicationAppliance,Communication appliance,"A communications appliance transmits and receives electronic or digital information as data or sound.

Communication appliances may be fixed in place or may be able to be moved from one space to another. Communication appliances require an electrical supply that may be supplied either by an electrical circuit or provided from a local battery source.","[""https://saref.etsi.org/saref4bldg/FlowTerminal""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Communication_appliance,Communiction appliance,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Flow_terminal""]",
http://www.wurvoc.org/vocabularies/om-1.8/Compound_unit,Compound_unit,,"[""http://www.wurvoc.org/vocabularies/om-1.8/Unit_of_measure""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Compressor,Compressor,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Flow_moving_device""]",
https://saref.etsi.org/saref4bldg/Compressor,Compressor,A compressor is a device that compresses a fluid typically used in a refrigeration circuit.,"[""https://saref.etsi.org/saref4bldg/FlowMovingDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/compressorSpeed"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/idealCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/idealShaftPower"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/impellerDiameter"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalCapacity"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/partLoadRatioMax"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/partLoadRatioMin"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/hasHotGasBypass"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/powerSource"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/refrigerantClass"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://saref.etsi.org/saref4bldg/Condenser,Condenser,"A condenser is a device that is used to dissipate heat, typically by condensing a substance such as a refrigerant from its gaseous to its liquid state.","[""https://saref.etsi.org/saref4bldg/EnergyConversionDevice"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/externalSurfaceArea"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/internalRefrigerantVolume"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/internalSurfaceArea"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/internalWaterVolume"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalHeatTransferArea"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/nominalHeatTransferCoefficient"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/refrigerantClass"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
https://w3id.org/sbeo#Congestion,Congestion,"An event that happens at bottlenecks when the flow of people increases than a provided limit due to herding (and similar phenomena of human behaviour), especially during an emergency evacuation process.","[""https://w3id.org/sbeo#Incident""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/ControlDevice,Control device,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/BuildingRelated""]",
https://saref.etsi.org/saref4bldg/Controller,Controller,"A controller is a device that monitors inputs and controls outputs within a building automation system.

A controller may be physical (having placement within a spatial structure) or logical (a software interface or aggregated within a programmable physical controller).","[""https://saref.etsi.org/saref4bldg/DistributionControlDevice""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Controller,Controller,,"[""https://sargon-n5geh.netlify.app/ontology/1.0/classes/ControlDevice"", {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/connected_actuator"", ""someValuesFrom"": ""https://w3id.org/saref#Actuator""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/connected_sensor"", ""someValuesFrom"": ""https://w3id.org/saref#Sensor""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_channel"", ""someValuesFrom"": ""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Channel""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/located_in"", ""someValuesFrom"": ""https://w3id.org/saref#BuildingRelated""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/related_sensor"", ""someValuesFrom"": ""https://w3id.org/saref#Sensor""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/sub_category"", ""someValuesFrom"": ""https://w3id.org/saref#Device""}, {""onProperty"": ""https://w3id.org/saref#isMeasuredIn"", ""someValuesFrom"": ""https://w3id.org/saref#Measurement""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/control_asset"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/ip_address"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/listening"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/sample_interval"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#int""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/sample_rate"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#int""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/set_value"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#int""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/source"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/writable"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/address"", ""http://www.w3.org/2002/07/owl#hasValue"": ""Geo:json""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/supplier_name"", ""http://www.w3.org/2002/07/owl#hasValue"": ""https://schema.org/person""}]",
